Rk,Player,Age,Tm,Pos,G,GS,MP,FG%,Dist.,% of FGA by Distance_2P,% of FGA by Distance_0-3,% of FGA by Distance_3-10,% of FGA by Distance_10-16,% of FGA by Distance_16-3P,% of FGA by Distance_3P,FG% by Distance_2P,FG% by Distance_0-3,FG% by Distance_3-10,FG% by Distance_10-16,FG% by Distance_16-3P,FG% by Distance_3P,% of FG Ast'd_2P,% of FG Ast'd_3P,Dunks_%FGA,Dunks_#,Corner 3s_%3PA,Corner 3s_3P%,Heaves_Att.,Heaves_Md.,Awards
1.0,Kevin Durant,21.0,OKC,SF,82.0,82.0,3239.0,0.476,13.2,0.79,0.245,0.107,0.203,0.235,0.21,0.506,0.703,0.444,0.445,0.38,0.365,0.471,0.773,0.082,133.0,0.048,0.235,1.0,0.0,"MVP-2,AS,NBA1"
2.0,Andre Iguodala,26.0,PHI,SF,82.0,82.0,3193.0,0.443,14.5,0.729,0.276,0.054,0.116,0.284,0.271,0.492,0.683,0.367,0.308,0.406,0.31,0.415,0.809,0.112,122.0,0.165,0.3,7.0,0.0,0
3.0,Rudy Gay,23.0,MEM,SF,80.0,80.0,3175.0,0.466,11.5,0.843,0.312,0.158,0.157,0.217,0.157,0.492,0.59,0.453,0.455,0.405,0.327,0.36,0.894,0.104,119.0,0.188,0.368,4.0,0.0,0
4.0,Stephen Jackson,31.0,2TM,SG,81.0,81.0,3129.0,0.423,14.0,0.723,0.323,0.083,0.085,0.233,0.277,0.46,0.555,0.376,0.367,0.391,0.328,0.416,0.752,0.025,33.0,0.224,0.364,4.0,0.0,MVP-12
4.0,Stephen Jackson,31.0,GSW,PF,9.0,9.0,300.0,0.421,15.0,0.699,0.218,0.15,0.06,0.271,0.301,0.484,0.586,0.35,0.5,0.472,0.275,0.267,0.818,0.008,1.0,0.175,0.286,1.0,0.0,0
4.0,Stephen Jackson,31.0,CHA,SG,72.0,72.0,2829.0,0.423,13.1,0.725,0.334,0.075,0.087,0.229,0.275,0.457,0.552,0.381,0.357,0.381,0.334,0.432,0.746,0.026,32.0,0.229,0.37,3.0,0.0,0
5.0,Gerald Wallace,27.0,CHA,SF,76.0,76.0,3119.0,0.484,7.9,0.852,0.572,0.077,0.025,0.177,0.148,0.503,0.59,0.356,0.292,0.317,0.371,0.567,0.981,0.074,57.0,0.664,0.398,0.0,0.0,"DPOY-3,AS,DEF1"
6.0,O.J. Mayo,22.0,MEM,SG,82.0,82.0,3113.0,0.458,14.5,0.7,0.265,0.096,0.085,0.254,0.3,0.49,0.653,0.336,0.42,0.402,0.383,0.47,0.816,0.025,29.0,0.22,0.474,4.0,0.0,0
7.0,Zach Randolph,28.0,MEM,PF,81.0,81.0,3051.0,0.488,7.5,0.961,0.451,0.226,0.1,0.184,0.039,0.496,0.58,0.447,0.366,0.423,0.288,0.469,0.8,0.002,3.0,0.269,0.286,5.0,1.0,AS
8.0,Jeff Green,23.0,OKC,PF,82.0,82.0,3043.0,0.453,12.3,0.708,0.31,0.155,0.077,0.165,0.292,0.503,0.648,0.47,0.354,0.333,0.333,0.451,1.0,0.058,58.0,0.372,0.345,2.0,0.0,0
9.0,Dirk Nowitzki,31.0,DAL,PF,81.0,80.0,3039.0,0.481,13.7,0.919,0.162,0.082,0.29,0.384,0.081,0.487,0.621,0.439,0.442,0.473,0.421,0.587,0.98,0.018,24.0,0.017,1.0,0.0,0.0,"MVP-7,AS,NBA2"
10.0,Brook Lopez,21.0,NJN,C,82.0,82.0,3027.0,0.499,6.6,0.998,0.476,0.22,0.124,0.179,0.002,0.5,0.611,0.468,0.371,0.332,0.0,0.568,0.0,0.125,126.0,0.0,0.0,0.0,0.0,0
11.0,David Lee,26.0,NYK,C,81.0,81.0,3019.0,0.545,8.0,0.994,0.464,0.134,0.114,0.282,0.006,0.549,0.663,0.435,0.49,0.439,0.0,0.638,0.0,0.056,68.0,0.125,0.0,0.0,0.0,"DPOY-17,AS"
12.0,LeBron James,25.0,CLE,SF,76.0,76.0,2966.0,0.503,13.4,0.747,0.342,0.082,0.061,0.262,0.253,0.56,0.745,0.468,0.344,0.398,0.333,0.369,0.341,0.08,117.0,0.111,0.395,4.0,0.0,"MVP-1,DPOY-4,AS,NBA1,DEF1"
13.0,Rajon Rondo,23.0,BOS,PG,81.0,81.0,2963.0,0.508,8.1,0.912,0.501,0.157,0.087,0.166,0.088,0.536,0.658,0.394,0.443,0.353,0.213,0.296,0.471,0.018,13.0,0.25,0.25,3.0,0.0,"DPOY-5,AS,DEF1"
14.0,David West,29.0,NOH,PF,81.0,81.0,2949.0,0.505,9.1,0.978,0.351,0.174,0.219,0.234,0.022,0.51,0.614,0.465,0.431,0.463,0.259,0.565,1.0,0.019,21.0,0.296,0.25,0.0,0.0,0
15.0,LaMarcus Aldridge,24.0,POR,PF,78.0,78.0,2922.0,0.495,10.8,0.986,0.247,0.215,0.21,0.314,0.014,0.498,0.716,0.442,0.431,0.409,0.313,0.57,1.0,0.078,87.0,0.375,0.667,3.0,0.0,0
16.0,Aaron Brooks,25.0,HOU,PG,82.0,82.0,2919.0,0.432,15.2,0.606,0.258,0.087,0.099,0.162,0.394,0.454,0.487,0.474,0.439,0.4,0.398,0.21,0.713,0.0,0.0,0.143,0.48,5.0,0.0,MIP-1
17.0,Boris Diaw,27.0,CHA,PF,82.0,82.0,2906.0,0.483,11.6,0.734,0.387,0.129,0.049,0.168,0.266,0.541,0.645,0.47,0.289,0.431,0.32,0.691,1.0,0.008,5.0,0.092,0.211,1.0,0.0,0
18.0,Stephen Curry,21.0,GSW,PG,80.0,77.0,2896.0,0.462,16.5,0.668,0.19,0.074,0.113,0.29,0.332,0.474,0.599,0.376,0.388,0.452,0.437,0.307,0.741,0.0,0.0,0.179,0.574,6.0,0.0,ROY-2
19.0,Joe Johnson,28.0,ATL,SG,76.0,76.0,2886.0,0.458,13.6,0.747,0.188,0.22,0.111,0.229,0.253,0.488,0.569,0.528,0.429,0.413,0.369,0.291,0.767,0.008,11.0,0.429,0.373,1.0,0.0,"MVP-12,AS,NBA3"
20.0,Jason Kidd,36.0,DAL,PG,80.0,80.0,2881.0,0.423,19.7,0.383,0.133,0.037,0.052,0.161,0.617,0.42,0.551,0.2,0.371,0.38,0.425,0.306,0.932,0.0,0.0,0.191,0.418,3.0,0.0,AS
21.0,Josh Smith,24.0,ATL,PF,81.0,81.0,2871.0,0.505,6.5,0.993,0.55,0.191,0.026,0.226,0.007,0.508,0.658,0.372,0.346,0.279,0.0,0.621,0.0,0.144,134.0,0.286,0.0,1.0,0.0,"DPOY-2,DEF2"
22.0,Derrick Rose,21.0,CHI,PG,78.0,78.0,2871.0,0.489,11.0,0.956,0.313,0.141,0.146,0.355,0.044,0.5,0.558,0.531,0.483,0.443,0.267,0.309,0.563,0.019,24.0,0.233,0.286,2.0,0.0,AS
23.0,Al Horford,23.0,ATL,C,81.0,81.0,2845.0,0.551,7.3,0.999,0.36,0.305,0.17,0.164,0.001,0.551,0.721,0.465,0.424,0.468,1.0,0.652,1.0,0.105,86.0,1.0,1.0,0.0,0.0,AS
24.0,Dwight Howard,24.0,ORL,C,82.0,82.0,2843.0,0.612,3.8,0.992,0.553,0.396,0.04,0.004,0.008,0.617,0.753,0.452,0.394,0.333,0.0,0.496,0.0,0.246,197.0,0.0,0.0,5.0,0.0,"MVP-4,DPOY-1,AS,NBA1,DEF1"
25.0,Amar'e Stoudemire,27.0,PHO,PF,82.0,82.0,2838.0,0.557,7.1,0.995,0.428,0.264,0.11,0.193,0.005,0.559,0.675,0.518,0.468,0.41,0.167,0.612,1.0,0.164,187.0,0.167,0.0,2.0,0.0,"MVP-10,AS,NBA2"
26.0,Kobe Bryant,31.0,LAL,SG,73.0,73.0,2835.0,0.456,13.5,0.808,0.212,0.132,0.221,0.243,0.192,0.487,0.581,0.449,0.483,0.429,0.329,0.368,0.636,0.025,36.0,0.1,0.367,2.0,0.0,"MVP-3,DPOY-12,AS,NBA1,DEF1"
27.0,John Salmons,30.0,2TM,SG,81.0,56.0,2824.0,0.441,14.1,0.688,0.26,0.065,0.158,0.205,0.312,0.468,0.57,0.469,0.401,0.389,0.382,0.426,0.831,0.016,16.0,0.272,0.393,0.0,0.0,0
27.0,John Salmons,30.0,CHI,SG,51.0,28.0,1695.0,0.42,15.0,0.65,0.243,0.055,0.13,0.223,0.35,0.441,0.556,0.433,0.408,0.336,0.38,0.49,0.877,0.018,10.0,0.26,0.42,0.0,0.0,0
27.0,John Salmons,30.0,MIL,SG,30.0,28.0,1129.0,0.467,13.2,0.736,0.282,0.077,0.194,0.183,0.264,0.497,0.584,0.5,0.395,0.469,0.385,0.364,0.756,0.014,6.0,0.291,0.353,0.0,0.0,0
28.0,Ray Allen,34.0,BOS,SG,80.0,80.0,2819.0,0.477,15.8,0.59,0.224,0.085,0.084,0.196,0.41,0.556,0.679,0.41,0.561,0.476,0.363,0.643,0.917,0.01,10.0,0.286,0.316,0.0,0.0,0
29.0,Russell Westbrook,21.0,OKC,PG,82.0,82.0,2813.0,0.418,9.5,0.91,0.393,0.125,0.172,0.22,0.09,0.438,0.533,0.359,0.34,0.388,0.221,0.177,0.696,0.03,26.0,0.183,0.158,1.0,0.0,0
30.0,Deron Williams,25.0,UTA,PG,76.0,76.0,2802.0,0.469,13.0,0.754,0.303,0.111,0.082,0.258,0.246,0.501,0.599,0.487,0.36,0.438,0.371,0.455,0.521,0.017,15.0,0.066,0.471,0.0,0.0,"MVP-9,AS,NBA2"
31.0,Andrea Bargnani,24.0,TOR,PF,80.0,80.0,2799.0,0.47,14.7,0.716,0.198,0.148,0.144,0.226,0.284,0.509,0.664,0.497,0.479,0.399,0.372,0.688,0.983,0.039,42.0,0.031,0.5,4.0,1.0,0
32.0,Dwyane Wade,28.0,MIA,SG,77.0,77.0,2792.0,0.476,11.2,0.839,0.366,0.106,0.124,0.244,0.161,0.509,0.682,0.45,0.353,0.356,0.3,0.279,0.26,0.081,115.0,0.099,0.208,4.0,0.0,"MVP-5,DPOY-10,AS,NBA1,DEF2"
33.0,Caron Butler,29.0,2TM,SG,74.0,74.0,2783.0,0.428,13.6,0.862,0.249,0.104,0.087,0.422,0.138,0.45,0.508,0.358,0.286,0.473,0.29,0.488,0.667,0.034,32.0,0.29,0.286,5.0,0.0,0
33.0,Caron Butler,29.0,WAS,SF,47.0,47.0,1853.0,0.422,13.9,0.863,0.238,0.121,0.073,0.431,0.137,0.447,0.545,0.333,0.275,0.455,0.263,0.474,0.6,0.032,21.0,0.253,0.375,4.0,0.0,0
33.0,Caron Butler,29.0,DAL,SG,27.0,27.0,930.0,0.44,13.3,0.86,0.272,0.07,0.112,0.406,0.14,0.456,0.443,0.44,0.3,0.51,0.34,0.514,0.765,0.039,11.0,0.36,0.167,1.0,0.0,0
34.0,Nen̻,27.0,DEN,C,82.0,82.0,2755.0,0.587,4.5,0.997,0.649,0.135,0.091,0.123,0.003,0.589,0.695,0.34,0.462,0.398,0.0,0.753,0.0,0.198,132.0,0.0,0.0,0.0,0.0,0
35.0,Danilo Gallinari,21.0,NYK,SF,81.0,74.0,2747.0,0.423,18.2,0.474,0.182,0.04,0.056,0.195,0.526,0.469,0.58,0.486,0.385,0.387,0.381,0.447,0.898,0.032,30.0,0.18,0.341,2.0,0.0,0
36.0,Rasual Butler,30.0,LAC,SF,82.0,64.0,2702.0,0.409,18.5,0.503,0.129,0.036,0.114,0.225,0.497,0.482,0.67,0.484,0.384,0.423,0.336,0.673,0.903,0.036,29.0,0.336,0.352,0.0,0.0,0
37.0,Tyreke Evans,20.0,SAC,SG,72.0,72.0,2677.0,0.458,8.4,0.879,0.512,0.129,0.041,0.197,0.121,0.485,0.591,0.34,0.396,0.326,0.255,0.201,0.361,0.019,22.0,0.007,0.0,4.0,0.0,ROY-1
38.0,Carlos Boozer,28.0,UTA,PF,78.0,78.0,2673.0,0.562,6.8,1.0,0.456,0.204,0.148,0.192,0.0,0.562,0.679,0.469,0.475,0.45,0.0,0.742,0.0,0.069,69.0,0.0,0.0,0.0,0.0,0
39.0,Brandon Jennings,20.0,MIL,PG,82.0,82.0,2671.0,0.371,14.8,0.681,0.236,0.104,0.124,0.216,0.319,0.37,0.425,0.331,0.311,0.361,0.374,0.19,0.614,0.002,2.0,0.059,0.435,1.0,0.0,ROY-3
40.0,Luis Scola,29.0,HOU,PF,82.0,82.0,2671.0,0.514,8.4,0.995,0.357,0.26,0.117,0.261,0.005,0.515,0.653,0.473,0.422,0.411,0.2,0.626,1.0,0.002,2.0,0.0,0.0,2.0,0.0,0
41.0,Steve Nash,35.0,PHO,PG,81.0,81.0,2660.0,0.507,15.9,0.705,0.155,0.091,0.177,0.281,0.295,0.54,0.725,0.456,0.54,0.466,0.426,0.061,0.266,0.0,0.0,0.031,0.556,2.0,0.0,"MVP-8,AS,NBA2"
42.0,Luol Deng,24.0,CHI,SF,70.0,69.0,2651.0,0.466,12.2,0.918,0.294,0.114,0.089,0.421,0.082,0.474,0.621,0.44,0.422,0.391,0.386,0.583,0.969,0.035,33.0,0.783,0.415,1.0,0.0,0
43.0,Monta Ellis,24.0,GSW,SG,64.0,64.0,2647.0,0.449,12.1,0.838,0.33,0.129,0.095,0.284,0.162,0.47,0.623,0.331,0.396,0.381,0.338,0.314,0.675,0.017,17.0,0.171,0.487,4.0,0.0,0
44.0,Raymond Felton,25.0,CHA,PG,80.0,80.0,2643.0,0.459,11.9,0.816,0.364,0.1,0.076,0.275,0.184,0.475,0.584,0.459,0.422,0.352,0.385,0.29,0.867,0.008,6.0,0.25,0.333,4.0,1.0,0
45.0,Carmelo Anthony,25.0,DEN,SF,69.0,69.0,2634.0,0.458,11.1,0.875,0.362,0.099,0.125,0.291,0.125,0.478,0.595,0.324,0.444,0.4,0.316,0.375,0.847,0.041,57.0,0.107,0.3,0.0,0.0,"MVP-6,AS,NBA2"
46.0,Trevor Ariza,24.0,HOU,SF,72.0,71.0,2629.0,0.394,14.3,0.593,0.329,0.055,0.062,0.146,0.407,0.436,0.571,0.218,0.194,0.315,0.334,0.457,0.846,0.074,68.0,0.216,0.375,2.0,0.0,0
47.0,Chris Kaman,27.0,LAC,C,76.0,76.0,2608.0,0.49,8.6,0.995,0.334,0.227,0.23,0.204,0.005,0.492,0.604,0.48,0.366,0.465,0.0,0.705,0.0,0.039,47.0,0.167,0.0,4.0,0.0,AS
48.0,Metta World Peace,30.0,LAL,SF,77.0,77.0,2605.0,0.414,14.4,0.6,0.335,0.053,0.043,0.169,0.4,0.453,0.508,0.308,0.531,0.368,0.355,0.557,0.857,0.019,10.0,0.331,0.388,2.0,0.0,DPOY-6
49.0,Lamar Odom,30.0,LAL,PF,82.0,38.0,2585.0,0.463,10.5,0.754,0.442,0.133,0.058,0.12,0.246,0.51,0.587,0.429,0.349,0.393,0.319,0.43,0.845,0.055,36.0,0.187,0.441,6.0,0.0,6MOY-6
50.0,Mike Conley,22.0,MEM,PG,80.0,80.0,2569.0,0.445,12.3,0.745,0.337,0.127,0.09,0.19,0.255,0.464,0.564,0.448,0.293,0.38,0.387,0.111,0.927,0.001,1.0,0.283,0.483,1.0,0.0,0
51.0,Jason Terry,32.0,DAL,SG,77.0,12.0,2540.0,0.438,16.5,0.642,0.148,0.1,0.129,0.265,0.358,0.479,0.597,0.423,0.41,0.467,0.365,0.503,0.882,0.008,8.0,0.273,0.451,2.0,0.0,6MOY-2
52.0,Chris Bosh,25.0,TOR,C,70.0,70.0,2526.0,0.518,8.8,0.981,0.351,0.217,0.189,0.224,0.019,0.521,0.661,0.438,0.425,0.463,0.364,0.493,0.875,0.088,89.0,0.091,0.5,1.0,0.0,"MVP-12,AS"
53.0,Baron Davis,30.0,LAC,PG,75.0,73.0,2523.0,0.406,13.3,0.708,0.33,0.089,0.09,0.2,0.292,0.459,0.561,0.378,0.385,0.36,0.277,0.188,0.402,0.008,7.0,0.105,0.226,4.0,0.0,0
54.0,Richard Jefferson,29.0,SAS,SF,81.0,70.0,2520.0,0.467,12.4,0.759,0.33,0.116,0.089,0.223,0.241,0.515,0.695,0.333,0.29,0.434,0.316,0.647,1.0,0.092,65.0,0.39,0.37,3.0,0.0,0
55.0,Andre Miller,33.0,POR,PG,82.0,66.0,2500.0,0.445,10.4,0.912,0.382,0.112,0.16,0.258,0.088,0.469,0.602,0.431,0.372,0.346,0.2,0.273,0.75,0.002,2.0,0.125,0.2,8.0,0.0,0
56.0,Rodney Stuckey,23.0,DET,PG,73.0,67.0,2499.0,0.405,10.2,0.929,0.36,0.139,0.165,0.265,0.071,0.418,0.486,0.364,0.377,0.381,0.228,0.313,0.667,0.006,5.0,0.19,0.267,3.0,0.0,0
57.0,Brandon Rush,24.0,IND,SG,82.0,64.0,2491.0,0.423,16.4,0.57,0.219,0.071,0.074,0.205,0.43,0.433,0.5,0.44,0.346,0.389,0.411,0.526,0.992,0.036,24.0,0.374,0.522,0.0,0.0,0
58.0,Chauncey Billups,33.0,DEN,PG,73.0,73.0,2490.0,0.418,16.5,0.577,0.213,0.062,0.103,0.199,0.423,0.441,0.537,0.367,0.364,0.403,0.386,0.269,0.529,0.0,0.0,0.135,0.364,2.0,0.0,"MVP-12,AS"
59.0,Jason Richardson,29.0,PHO,SG,79.0,76.0,2485.0,0.474,13.9,0.599,0.315,0.1,0.057,0.127,0.401,0.528,0.656,0.46,0.351,0.346,0.393,0.585,0.93,0.055,44.0,0.315,0.405,0.0,0.0,0
60.0,Corey Brewer,23.0,MIN,SG,82.0,82.0,2482.0,0.431,12.9,0.75,0.335,0.083,0.075,0.257,0.25,0.459,0.607,0.316,0.38,0.336,0.346,0.584,0.963,0.06,52.0,0.262,0.306,4.0,1.0,0
61.0,Kirk Hinrich,29.0,CHI,SG,74.0,53.0,2481.0,0.409,17.9,0.628,0.143,0.046,0.058,0.38,0.372,0.431,0.481,0.486,0.273,0.43,0.371,0.49,0.885,0.0,0.0,0.239,0.478,2.0,0.0,0
62.0,Beno Udrih,27.0,SAC,PG,79.0,41.0,2477.0,0.493,14.7,0.763,0.208,0.067,0.212,0.277,0.237,0.53,0.709,0.464,0.506,0.429,0.377,0.335,0.787,0.0,0.0,0.307,0.459,6.0,0.0,0
63.0,Marc Gasol,25.0,MEM,C,69.0,69.0,2469.0,0.581,4.8,0.998,0.516,0.312,0.114,0.057,0.002,0.582,0.702,0.493,0.419,0.297,0.0,0.63,0.0,0.097,60.0,0.0,0.0,0.0,0.0,0
64.0,Carl Landry,26.0,2TM,PF,80.0,29.0,2469.0,0.536,7.6,0.997,0.438,0.213,0.139,0.207,0.003,0.537,0.694,0.409,0.434,0.404,0.333,0.562,1.0,0.09,82.0,0.667,0.5,0.0,0.0,6MOY-8
64.0,Carl Landry,26.0,HOU,PF,52.0,1.0,1415.0,0.547,6.0,1.0,0.504,0.23,0.125,0.141,0.0,0.547,0.683,0.449,0.406,0.346,0.0,0.566,0.0,0.096,51.0,0.0,0.0,0.0,0.0,0
64.0,Carl Landry,26.0,SAC,PF,28.0,28.0,1054.0,0.52,9.2,0.992,0.343,0.187,0.158,0.303,0.008,0.521,0.715,0.338,0.467,0.443,0.333,0.556,1.0,0.082,31.0,0.667,0.5,0.0,0.0,0
65.0,Marvin Williams,23.0,ATL,SF,81.0,81.0,2468.0,0.455,11.8,0.801,0.336,0.149,0.059,0.258,0.199,0.492,0.677,0.333,0.41,0.363,0.303,0.569,0.975,0.089,54.0,0.576,0.355,2.0,0.0,0
66.0,Al Jefferson,25.0,MIN,C,76.0,76.0,2463.0,0.498,7.8,0.996,0.313,0.299,0.288,0.097,0.004,0.5,0.679,0.503,0.358,0.33,0.0,0.448,0.0,0.038,39.0,0.0,0.0,2.0,0.0,0
67.0,Jamal Crawford,29.0,ATL,SG,79.0,0.0,2460.0,0.449,16.7,0.614,0.165,0.1,0.089,0.26,0.386,0.491,0.665,0.333,0.551,0.422,0.382,0.282,0.724,0.005,5.0,0.365,0.385,8.0,1.0,6MOY-1
68.0,Tim Duncan,33.0,SAS,C,78.0,77.0,2438.0,0.518,8.3,0.99,0.303,0.309,0.238,0.14,0.01,0.522,0.68,0.494,0.426,0.404,0.182,0.551,1.0,0.032,33.0,0.0,0.0,1.0,0.0,"DPOY-14,AS,NBA3,DEF2"
69.0,Grant Hill,37.0,PHO,SF,81.0,81.0,2430.0,0.478,11.1,0.886,0.307,0.11,0.22,0.249,0.114,0.483,0.588,0.403,0.471,0.4,0.438,0.555,1.0,0.031,17.0,0.788,0.429,1.0,1.0,0
70.0,Brandon Roy,25.0,POR,SG,65.0,65.0,2419.0,0.473,13.6,0.787,0.247,0.099,0.155,0.286,0.213,0.512,0.637,0.485,0.441,0.451,0.33,0.263,0.822,0.013,13.0,0.231,0.373,5.0,0.0,"AS,NBA3"
71.0,Paul Pierce,32.0,BOS,SF,71.0,71.0,2411.0,0.472,13.3,0.697,0.321,0.065,0.141,0.171,0.303,0.497,0.629,0.375,0.369,0.399,0.414,0.41,0.917,0.025,21.0,0.103,0.444,0.0,0.0,AS
72.0,Antawn Jamison,33.0,2TM,PF,66.0,64.0,2406.0,0.461,12.0,0.762,0.277,0.216,0.079,0.189,0.238,0.498,0.659,0.451,0.354,0.378,0.344,0.697,1.0,0.007,6.0,0.267,0.258,0.0,0.0,0
72.0,Antawn Jamison,33.0,WAS,PF,41.0,41.0,1595.0,0.45,12.5,0.76,0.249,0.223,0.096,0.193,0.24,0.483,0.649,0.442,0.358,0.378,0.345,0.665,1.0,0.003,2.0,0.238,0.3,0.0,0.0,0
72.0,Antawn Jamison,33.0,CLE,PF,25.0,23.0,811.0,0.485,11.5,0.765,0.336,0.202,0.045,0.182,0.235,0.529,0.673,0.471,0.333,0.377,0.342,0.757,1.0,0.015,4.0,0.329,0.192,0.0,0.0,0
73.0,Pau Gasol,29.0,LAL,C,65.0,65.0,2403.0,0.536,5.8,0.994,0.434,0.326,0.16,0.076,0.006,0.539,0.648,0.462,0.422,0.484,0.0,0.569,0.0,0.09,70.0,0.2,0.0,0.0,0.0,"AS,NBA3"
74.0,Shawn Marion,31.0,DAL,SF,75.0,75.0,2385.0,0.508,5.2,0.976,0.482,0.333,0.13,0.031,0.024,0.516,0.616,0.429,0.406,0.375,0.158,0.724,1.0,0.086,61.0,0.474,0.222,0.0,0.0,DPOY-13
75.0,Courtney Lee,24.0,NJN,SG,71.0,66.0,2375.0,0.436,13.9,0.71,0.275,0.065,0.133,0.237,0.29,0.476,0.61,0.22,0.388,0.44,0.338,0.492,0.974,0.026,17.0,0.511,0.365,3.0,1.0,0
76.0,Emeka Okafor,27.0,NOH,C,82.0,82.0,2370.0,0.53,4.2,1.0,0.57,0.271,0.137,0.021,0.0,0.53,0.652,0.382,0.356,0.286,0.0,0.675,0.0,0.145,85.0,0.0,0.0,0.0,0.0,0
77.0,Rashard Lewis,30.0,ORL,PF,72.0,72.0,2369.0,0.435,17.0,0.475,0.149,0.132,0.111,0.083,0.525,0.476,0.525,0.538,0.393,0.403,0.397,0.445,0.976,0.006,5.0,0.345,0.473,2.0,0.0,0
78.0,Mo Williams,27.0,CLE,PG,69.0,68.0,2359.0,0.442,18.2,0.566,0.117,0.071,0.095,0.283,0.434,0.452,0.52,0.475,0.506,0.401,0.429,0.26,0.748,0.001,0.0,0.291,0.481,3.0,1.0,0
79.0,Jason Thompson,23.0,SAC,C,75.0,58.0,2357.0,0.472,8.5,0.987,0.344,0.27,0.112,0.26,0.013,0.477,0.615,0.415,0.386,0.397,0.1,0.661,1.0,0.056,40.0,0.1,1.0,2.0,0.0,0
80.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,0.562,2.8,0.998,0.705,0.216,0.043,0.035,0.002,0.563,0.676,0.292,0.286,0.294,0.0,0.583,0.0,0.253,121.0,0.0,0.0,0.0,0.0,DPOY-17
80.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,0.561,3.0,1.0,0.69,0.224,0.051,0.036,0.0,0.561,0.697,0.253,0.294,0.25,0.0,0.532,0.0,0.257,83.0,0.0,0.0,0.0,0.0,0
80.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,0.564,2.5,0.994,0.737,0.199,0.026,0.032,0.006,0.568,0.635,0.387,0.25,0.4,0.0,0.693,0.0,0.244,38.0,0.0,0.0,0.0,0.0,0
81.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,0.44,12.5,0.703,0.351,0.061,0.082,0.211,0.297,0.494,0.619,0.333,0.306,0.398,0.313,0.641,0.976,0.054,23.0,0.489,0.328,0.0,0.0,"DPOY-8,DEF2"
82.0,Troy Murphy,29.0,IND,PF,72.0,69.0,2344.0,0.472,15.9,0.59,0.258,0.058,0.053,0.221,0.41,0.533,0.614,0.447,0.512,0.467,0.384,0.629,1.0,0.047,36.0,0.027,0.222,0.0,0.0,0
83.0,Jonny Flynn,20.0,MIN,PG,81.0,81.0,2339.0,0.417,12.4,0.774,0.296,0.145,0.106,0.227,0.226,0.434,0.543,0.384,0.356,0.361,0.358,0.169,0.597,0.015,8.0,0.191,0.39,0.0,0.0,ROY-5
84.0,Michael Beasley,21.0,MIA,PF,78.0,78.0,2328.0,0.45,11.6,0.902,0.285,0.144,0.154,0.319,0.098,0.469,0.652,0.42,0.306,0.407,0.275,0.514,1.0,0.072,69.0,0.402,0.317,1.0,0.0,0
85.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,0.426,13.3,0.649,0.309,0.16,0.063,0.116,0.351,0.5,0.611,0.464,0.333,0.344,0.288,0.271,0.868,0.002,1.0,0.217,0.25,2.0,0.0,0
86.0,Wilson Chandler,22.0,NYK,SG,65.0,64.0,2320.0,0.479,11.0,0.826,0.37,0.134,0.081,0.241,0.174,0.524,0.682,0.409,0.429,0.377,0.267,0.47,1.0,0.058,45.0,0.387,0.362,0.0,0.0,0
87.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,0.475,7.5,0.986,0.511,0.1,0.122,0.253,0.014,0.478,0.578,0.44,0.443,0.307,0.286,0.657,1.0,0.046,22.0,0.571,0.5,0.0,0.0,DPOY-10
87.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,0.466,7.5,0.983,0.511,0.101,0.121,0.25,0.017,0.469,0.593,0.417,0.442,0.247,0.333,0.659,1.0,0.042,15.0,0.667,0.5,0.0,0.0,0
87.0,Marcus Camby,35.0,POR,C,23.0,23.0,718.0,0.497,7.5,0.993,0.51,0.097,0.124,0.262,0.007,0.5,0.541,0.5,0.444,0.447,0.0,0.653,0.0,0.055,7.0,0.0,0.0,0.0,0.0,0
88.0,Vince Carter,33.0,ORL,SG,75.0,74.0,2310.0,0.428,14.7,0.681,0.244,0.092,0.14,0.205,0.319,0.456,0.552,0.409,0.38,0.413,0.367,0.225,0.782,0.03,28.0,0.191,0.355,3.0,0.0,0
89.0,Elton Brand,30.0,PHI,PF,76.0,57.0,2297.0,0.48,9.2,0.999,0.261,0.225,0.372,0.141,0.001,0.481,0.585,0.487,0.429,0.413,0.0,0.566,0.0,0.041,35.0,0.0,0.0,0.0,0.0,0
90.0,Anthony Parker,34.0,CLE,SG,81.0,81.0,2289.0,0.434,19.0,0.451,0.082,0.065,0.084,0.217,0.549,0.458,0.641,0.613,0.3,0.408,0.414,0.745,0.972,0.008,3.0,0.621,0.457,1.0,0.0,0
91.0,Carlos Delfino,27.0,MIL,SF,75.0,66.0,2279.0,0.408,17.1,0.501,0.216,0.056,0.038,0.191,0.499,0.45,0.557,0.317,0.393,0.379,0.367,0.558,0.933,0.023,15.0,0.395,0.458,1.0,0.0,0
