Rk,Player,Age,Tm,Pos,G,GS,MP,FG%,Dist.,% of FGA by Distance_2P,% of FGA by Distance_0-3,% of FGA by Distance_3-10,% of FGA by Distance_10-16,% of FGA by Distance_16-3P,% of FGA by Distance_3P,FG% by Distance_2P,FG% by Distance_0-3,FG% by Distance_3-10,FG% by Distance_10-16,FG% by Distance_16-3P,FG% by Distance_3P,% of FG Ast'd_2P,% of FG Ast'd_3P,Dunks_%FGA,Dunks_#,Corner 3s_%3PA,Corner 3s_3P%,Heaves_Att.,Heaves_Md.,Awards
270.0,Greg Monroe,27.0,PHO,C,20.0,14.0,465.0,0.626,3.2,1.0,0.587,0.348,0.026,0.039,0.0,0.626,0.747,0.426,0.5,0.667,0.0,0.495,0.0,0.019,2.0,0.0,0.0,0.0,0.0,0
270.0,Greg Monroe,27.0,BOS,C,26.0,0.0,496.0,0.53,4.0,1.0,0.465,0.439,0.051,0.045,0.0,0.53,0.739,0.345,0.3,0.444,0.0,0.514,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0
271.0,Andre Roberson,26.0,OKC,SG,39.0,39.0,1037.0,0.537,6.1,0.778,0.716,0.056,0.0,0.006,0.222,0.627,0.681,0.0,0.0,0.0,0.222,0.759,1.0,0.136,20.0,0.583,0.19,0.0,0.0,0
272.0,Vince Carter,41.0,SAC,SF,58.0,4.0,1026.0,0.403,18.2,0.417,0.17,0.092,0.042,0.113,0.583,0.483,0.583,0.308,0.583,0.438,0.345,0.474,0.982,0.039,10.0,0.145,0.292,2.0,0.0,0
273.0,Wes Iwundu,23.0,ORL,SF,62.0,12.0,1020.0,0.427,10.0,0.789,0.39,0.165,0.11,0.124,0.211,0.488,0.635,0.361,0.375,0.296,0.196,0.56,1.0,0.055,11.0,0.522,0.25,0.0,0.0,0
274.0,Malcolm Delaney,28.0,ATL,PG,54.0,3.0,1014.0,0.382,16.7,0.565,0.168,0.095,0.084,0.218,0.435,0.391,0.542,0.111,0.375,0.403,0.371,0.397,0.739,0.004,1.0,0.226,0.429,1.0,0.0,0
275.0,Jameer Nelson,35.0,2TM,PG,50.0,0.0,1013.0,0.389,17.9,0.492,0.139,0.07,0.082,0.201,0.508,0.45,0.676,0.294,0.35,0.388,0.331,0.389,0.634,0.0,0.0,0.137,0.294,1.0,0.0,0
275.0,Jameer Nelson,35.0,NOP,PG,43.0,0.0,897.0,0.41,18.8,0.463,0.141,0.059,0.083,0.18,0.537,0.463,0.621,0.333,0.412,0.405,0.364,0.386,0.65,0.0,0.0,0.145,0.313,1.0,0.0,0
275.0,Jameer Nelson,35.0,DET,PG,7.0,0.0,116.0,0.282,16.9,0.641,0.128,0.128,0.077,0.308,0.359,0.4,1.0,0.2,0.0,0.333,0.071,0.4,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0
276.0,David West,37.0,GSW,C,73.0,0.0,999.0,0.571,9.2,0.979,0.336,0.193,0.185,0.265,0.021,0.576,0.764,0.425,0.629,0.41,0.375,0.761,0.667,0.09,31.0,0.125,0.0,0.0,0.0,0
277.0,Frank Mason III,23.0,SAC,PG,52.0,2.0,984.0,0.379,12.4,0.774,0.279,0.203,0.1,0.192,0.226,0.384,0.462,0.299,0.316,0.397,0.36,0.257,0.484,0.003,1.0,0.105,0.333,4.0,0.0,0
278.0,Josh Huestis,26.0,OKC,PF,69.0,10.0,982.0,0.33,16.4,0.368,0.275,0.038,0.022,0.033,0.632,0.403,0.48,0.143,0.0,0.333,0.287,0.556,1.0,0.115,17.0,0.357,0.268,0.0,0.0,0
279.0,Cristiano FelÃ­cio,25.0,CHI,C,55.0,16.0,977.0,0.591,4.2,0.991,0.637,0.2,0.07,0.084,0.009,0.596,0.693,0.512,0.2,0.389,0.0,0.756,0.0,0.102,20.0,0.0,0.0,0.0,0.0,0
280.0,Tyler Dorsey,21.0,ATL,SG,56.0,5.0,974.0,0.377,17.6,0.479,0.173,0.094,0.068,0.147,0.521,0.393,0.5,0.333,0.192,0.393,0.362,0.444,0.819,0.01,3.0,0.146,0.31,3.0,0.0,0
281.0,Zaza Pachulia,33.0,GSW,C,69.0,57.0,972.0,0.564,4.6,0.996,0.614,0.193,0.102,0.083,0.004,0.567,0.654,0.431,0.519,0.318,0.0,0.819,0.0,0.049,13.0,0.0,0.0,1.0,0.0,0
282.0,Patrick McCaw,22.0,GSW,SG,57.0,10.0,961.0,0.409,12.9,0.644,0.347,0.133,0.062,0.107,0.356,0.503,0.654,0.333,0.357,0.292,0.238,0.699,1.0,0.058,8.0,0.275,0.455,1.0,0.0,0
283.0,Deyonta Davis,21.0,MEM,C,62.0,6.0,943.0,0.608,5.6,1.0,0.581,0.147,0.117,0.155,0.0,0.608,0.753,0.41,0.387,0.415,0.0,0.77,0.0,0.196,51.0,0.0,0.0,0.0,0.0,0
284.0,Daniel Theis,25.0,BOS,C,63.0,3.0,936.0,0.541,9.9,0.751,0.464,0.099,0.103,0.086,0.249,0.617,0.741,0.304,0.542,0.4,0.31,0.759,1.0,0.202,41.0,0.259,0.533,0.0,0.0,0
285.0,Gerald Green,32.0,HOU,SG,41.0,2.0,929.0,0.407,20.0,0.278,0.121,0.036,0.07,0.051,0.722,0.504,0.56,0.4,0.483,0.476,0.369,0.5,0.773,0.036,13.0,0.262,0.385,2.0,0.0,0
286.0,Jerryd Bayless,29.0,PHI,SG,39.0,11.0,925.0,0.416,17.0,0.443,0.168,0.118,0.05,0.107,0.557,0.474,0.682,0.419,0.308,0.286,0.37,0.727,0.963,0.004,1.0,0.329,0.396,0.0,0.0,0
287.0,Miles Plumlee,29.0,ATL,C,55.0,35.0,918.0,0.583,3.0,1.0,0.65,0.267,0.061,0.022,0.0,0.583,0.709,0.333,0.455,0.25,0.0,0.781,0.0,0.35,55.0,0.0,0.0,0.0,0.0,0
288.0,Dion Waiters,26.0,MIA,SG,30.0,30.0,918.0,0.398,15.0,0.585,0.246,0.124,0.046,0.168,0.415,0.463,0.614,0.333,0.421,0.348,0.306,0.171,0.769,0.007,3.0,0.271,0.391,1.0,0.0,0
289.0,JosÃ© CalderÃ³n,36.0,CLE,PG,57.0,32.0,914.0,0.503,17.8,0.476,0.178,0.043,0.076,0.178,0.524,0.545,0.667,0.625,0.5,0.424,0.464,0.229,0.822,0.0,0.0,0.155,0.6,0.0,0.0,0
290.0,Kevon Looney,21.0,GSW,C,66.0,4.0,910.0,0.58,4.8,0.974,0.627,0.202,0.073,0.067,0.026,0.59,0.744,0.205,0.643,0.308,0.2,0.685,1.0,0.218,39.0,0.0,0.0,2.0,0.0,0
291.0,Sam Dekker,23.0,LAC,PF,73.0,1.0,883.0,0.494,8.2,0.768,0.564,0.131,0.023,0.05,0.232,0.593,0.685,0.353,0.5,0.231,0.167,0.712,0.9,0.143,30.0,0.267,0.188,1.0,0.0,0
292.0,Noah Vonleh,22.0,2TM,PF,54.0,16.0,875.0,0.444,10.9,0.718,0.376,0.154,0.06,0.128,0.282,0.5,0.625,0.333,0.357,0.4,0.303,0.488,0.95,0.111,22.0,0.076,0.2,0.0,0.0,0
292.0,Noah Vonleh,22.0,POR,PF,33.0,12.0,476.0,0.49,8.5,0.938,0.458,0.135,0.094,0.25,0.063,0.5,0.636,0.154,0.556,0.417,0.333,0.556,0.5,0.167,14.0,0.0,0.0,0.0,0.0,0
292.0,Noah Vonleh,22.0,CHI,PF,21.0,4.0,399.0,0.413,13.3,0.565,0.319,0.167,0.036,0.043,0.435,0.5,0.614,0.435,0.0,0.333,0.3,0.41,1.0,0.072,8.0,0.083,0.2,0.0,0.0,0
293.0,Langston Galloway,26.0,DET,SG,58.0,2.0,863.0,0.371,20.7,0.359,0.038,0.076,0.085,0.159,0.641,0.418,0.692,0.346,0.483,0.352,0.344,0.451,0.92,0.0,0.0,0.202,0.364,0.0,0.0,0
294.0,Isaiah Thomas,28.0,2TM,PG,32.0,15.0,862.0,0.373,15.8,0.553,0.192,0.124,0.135,0.102,0.447,0.438,0.506,0.365,0.404,0.442,0.293,0.275,0.545,0.0,0.0,0.128,0.292,1.0,0.0,0
294.0,Isaiah Thomas,28.0,CLE,PG,15.0,14.0,406.0,0.361,15.8,0.552,0.201,0.103,0.129,0.119,0.448,0.449,0.487,0.3,0.48,0.478,0.253,0.333,0.591,0.0,0.0,0.195,0.294,0.0,0.0,0
294.0,Isaiah Thomas,28.0,LAL,PG,17.0,1.0,456.0,0.383,15.8,0.555,0.185,0.141,0.141,0.088,0.445,0.429,0.524,0.406,0.344,0.4,0.327,0.222,0.515,0.0,0.0,0.069,0.286,1.0,0.0,0
295.0,Malik Monk,19.0,CHO,SG,63.0,0.0,854.0,0.36,19.3,0.428,0.101,0.085,0.082,0.16,0.572,0.385,0.605,0.361,0.286,0.309,0.342,0.386,0.627,0.014,6.0,0.177,0.349,4.0,0.0,0
296.0,Tyrone Wallace,23.0,LAC,PG,30.0,19.0,851.0,0.445,8.2,0.838,0.352,0.312,0.154,0.02,0.162,0.483,0.667,0.364,0.316,0.4,0.25,0.58,1.0,0.016,4.0,0.55,0.364,1.0,0.0,0
297.0,Tim Frazier,27.0,WAS,PG,59.0,11.0,838.0,0.395,15.8,0.674,0.157,0.128,0.128,0.262,0.326,0.44,0.741,0.227,0.409,0.378,0.304,0.431,0.588,0.012,2.0,0.054,0.333,0.0,0.0,0
298.0,Michael Carter-Williams,26.0,CHO,PG,52.0,2.0,835.0,0.332,11.3,0.742,0.314,0.214,0.1,0.114,0.258,0.365,0.556,0.224,0.217,0.231,0.237,0.339,0.857,0.035,8.0,0.373,0.227,0.0,0.0,0
299.0,Paul Zipser,23.0,CHI,SF,54.0,12.0,824.0,0.346,16.9,0.53,0.15,0.12,0.077,0.184,0.47,0.355,0.629,0.214,0.389,0.209,0.336,0.591,0.973,0.026,6.0,0.209,0.391,0.0,0.0,0
300.0,Jason Terry,40.0,MIL,SG,51.0,4.0,814.0,0.383,20.8,0.253,0.084,0.026,0.058,0.084,0.747,0.487,0.538,0.25,0.667,0.385,0.348,0.579,0.975,0.0,0.0,0.478,0.4,1.0,0.0,0
301.0,Ekpe Udoh,30.0,UTA,C,63.0,3.0,810.0,0.5,4.5,0.992,0.542,0.308,0.117,0.025,0.008,0.504,0.662,0.378,0.214,0.0,0.0,0.683,0.0,0.15,18.0,0.0,0.0,1.0,0.0,0
302.0,Jordan Bell,23.0,GSW,C,57.0,13.0,809.0,0.627,4.0,0.978,0.703,0.13,0.103,0.043,0.022,0.641,0.7,0.417,0.632,0.375,0.0,0.733,0.0,0.292,44.0,0.0,0.0,0.0,0.0,0
303.0,TimothÃ© Luwawu-Cabarrot,22.0,PHI,SF,52.0,7.0,807.0,0.375,16.2,0.408,0.288,0.075,0.004,0.041,0.592,0.431,0.545,0.1,1.0,0.182,0.335,0.851,0.962,0.011,1.0,0.291,0.348,0.0,0.0,0
304.0,Thabo Sefolosha,33.0,UTA,SF,38.0,6.0,806.0,0.492,12.3,0.65,0.333,0.121,0.096,0.1,0.35,0.551,0.688,0.379,0.435,0.417,0.381,0.64,0.906,0.042,9.0,0.548,0.457,0.0,0.0,0
305.0,Eric Moreland,26.0,DET,PF,67.0,3.0,805.0,0.541,3.6,1.0,0.574,0.311,0.09,0.025,0.0,0.541,0.671,0.395,0.364,0.0,0.0,0.712,0.0,0.164,16.0,0.0,0.0,0.0,0.0,0
306.0,Trey Burke,25.0,NYK,PG,36.0,9.0,785.0,0.503,15.6,0.727,0.161,0.102,0.169,0.294,0.273,0.556,0.726,0.41,0.462,0.566,0.362,0.226,0.789,0.003,1.0,0.133,0.429,3.0,0.0,0
307.0,Jawun Evans,21.0,LAC,PG,48.0,4.0,778.0,0.352,12.4,0.787,0.277,0.194,0.095,0.217,0.213,0.372,0.457,0.265,0.583,0.273,0.278,0.392,0.733,0.0,0.0,0.296,0.25,3.0,0.0,0
308.0,Sterling Brown,22.0,MIL,SG,54.0,4.0,776.0,0.4,14.2,0.556,0.268,0.137,0.083,0.068,0.444,0.439,0.527,0.25,0.529,0.357,0.352,0.58,0.938,0.034,5.0,0.44,0.375,1.0,0.0,0
309.0,Shane Larkin,25.0,BOS,PG,54.0,2.0,775.0,0.384,15.3,0.607,0.242,0.096,0.068,0.201,0.393,0.398,0.528,0.429,0.267,0.273,0.36,0.264,0.774,0.0,0.0,0.151,0.462,0.0,0.0,0
310.0,Terrance Ferguson,19.0,OKC,SG,61.0,12.0,763.0,0.414,19.0,0.29,0.166,0.03,0.018,0.077,0.71,0.612,0.714,0.2,0.333,0.615,0.333,0.767,1.0,0.077,10.0,0.508,0.426,0.0,0.0,0
311.0,NenÃª,35.0,HOU,C,52.0,4.0,758.0,0.569,4.2,0.992,0.632,0.197,0.088,0.075,0.008,0.574,0.636,0.511,0.381,0.444,0.0,0.787,0.0,0.197,41.0,1.0,0.0,0.0,0.0,0
312.0,Richaun Holmes,24.0,PHI,C,48.0,2.0,746.0,0.56,7.1,0.871,0.51,0.22,0.087,0.058,0.129,0.624,0.797,0.415,0.381,0.214,0.129,0.771,1.0,0.29,67.0,0.097,0.0,1.0,0.0,0
313.0,Jabari Parker,22.0,MIL,PF,31.0,3.0,743.0,0.482,11.8,0.756,0.349,0.145,0.108,0.154,0.244,0.514,0.621,0.375,0.444,0.451,0.383,0.581,0.968,0.136,35.0,0.173,0.5,2.0,0.0,0
314.0,Omri Casspi,29.0,GSW,SF,53.0,7.0,740.0,0.58,6.1,0.894,0.507,0.3,0.082,0.005,0.106,0.595,0.705,0.452,0.471,0.0,0.455,0.791,1.0,0.053,10.0,0.227,0.8,1.0,0.0,0
315.0,Quinn Cook,24.0,GSW,PG,33.0,18.0,740.0,0.484,16.2,0.587,0.183,0.091,0.123,0.19,0.413,0.514,0.565,0.435,0.484,0.521,0.442,0.408,0.761,0.0,0.0,0.163,0.471,0.0,0.0,0
316.0,Salah Mejri,31.0,DAL,C,61.0,1.0,729.0,0.642,2.6,0.978,0.788,0.161,0.0,0.029,0.022,0.657,0.713,0.455,0.0,0.25,0.0,0.693,0.0,0.255,30.0,0.0,0.0,0.0,0.0,0
317.0,DeAndre Liggins,29.0,2TM,SG,58.0,4.0,724.0,0.377,16.5,0.5,0.189,0.104,0.038,0.17,0.5,0.396,0.45,0.273,0.25,0.444,0.358,0.429,0.947,0.0,0.0,0.566,0.267,1.0,0.0,0
317.0,DeAndre Liggins,29.0,MIL,SG,31.0,1.0,480.0,0.338,17.8,0.446,0.154,0.108,0.031,0.154,0.554,0.379,0.3,0.286,0.5,0.5,0.306,0.636,0.909,0.0,0.0,0.556,0.25,1.0,0.0,0
317.0,DeAndre Liggins,29.0,NOP,SG,27.0,3.0,244.0,0.439,15.2,0.585,0.244,0.098,0.049,0.195,0.415,0.417,0.6,0.25,0.0,0.375,0.471,0.2,1.0,0.0,0.0,0.588,0.3,0.0,0.0,0
318.0,Luke Babbitt,28.0,2TM,SF,50.0,14.0,715.0,0.423,22.1,0.274,0.042,0.056,0.102,0.074,0.726,0.525,0.444,0.667,0.455,0.563,0.385,0.548,0.983,0.009,2.0,0.276,0.395,0.0,0.0,0
318.0,Luke Babbitt,28.0,ATL,SF,37.0,9.0,570.0,0.476,20.0,0.339,0.054,0.071,0.125,0.089,0.661,0.544,0.444,0.667,0.476,0.6,0.441,0.548,0.98,0.012,2.0,0.27,0.433,0.0,0.0,0
318.0,Luke Babbitt,28.0,MIA,SF,13.0,5.0,145.0,0.234,24.2,0.043,0.0,0.0,0.021,0.021,0.957,0.0,0.0,0.0,0.0,0.0,0.244,0.0,1.0,0.0,0.0,0.289,0.308,0.0,0.0,0
319.0,Dwayne Bacon,22.0,CHO,SG,53.0,6.0,713.0,0.375,14.3,0.776,0.182,0.104,0.193,0.302,0.224,0.409,0.629,0.4,0.324,0.328,0.256,0.525,1.0,0.026,3.0,0.372,0.375,0.0,0.0,0
320.0,Matthew Dellavedova,27.0,MIL,PG,38.0,3.0,712.0,0.362,17.4,0.487,0.079,0.217,0.105,0.086,0.513,0.351,0.583,0.242,0.438,0.308,0.372,0.269,0.897,0.0,0.0,0.141,0.455,0.0,0.0,0
321.0,C.J. Williams,27.0,LAC,SG,38.0,18.0,707.0,0.442,14.2,0.604,0.228,0.142,0.142,0.091,0.396,0.546,0.756,0.393,0.464,0.389,0.282,0.677,0.773,0.015,3.0,0.333,0.269,0.0,0.0,0
322.0,Channing Frye,34.0,2TM,C,53.0,1.0,695.0,0.491,18.4,0.458,0.184,0.061,0.071,0.142,0.542,0.67,0.795,0.769,0.6,0.5,0.339,0.754,1.0,0.019,3.0,0.148,0.294,1.0,0.0,0
322.0,Channing Frye,34.0,CLE,C,44.0,1.0,545.0,0.497,17.6,0.467,0.201,0.053,0.059,0.154,0.533,0.684,0.824,0.778,0.5,0.538,0.333,0.759,1.0,0.018,3.0,0.167,0.267,0.0,0.0,0
322.0,Channing Frye,34.0,LAL,C,9.0,0.0,150.0,0.465,19.2,0.419,0.116,0.093,0.116,0.093,0.581,0.611,0.6,0.75,0.8,0.25,0.36,0.727,1.0,0.023,0.0,0.08,0.5,1.0,0.0,0
323.0,Wayne Selden,23.0,MEM,SG,35.0,9.0,692.0,0.431,15.0,0.546,0.204,0.178,0.089,0.074,0.454,0.456,0.6,0.271,0.458,0.5,0.402,0.403,0.857,0.052,13.0,0.18,0.318,0.0,0.0,0
324.0,Chandler Parsons,29.0,MEM,SF,36.0,8.0,691.0,0.462,17.7,0.483,0.158,0.077,0.098,0.15,0.517,0.504,0.703,0.333,0.435,0.429,0.421,0.368,0.824,0.021,5.0,0.165,0.45,0.0,0.0,0
325.0,Mike James,27.0,2TM,PG,36.0,10.0,687.0,0.383,13.8,0.695,0.24,0.199,0.115,0.137,0.305,0.435,0.558,0.438,0.351,0.295,0.265,0.082,0.269,0.028,5.0,0.112,0.545,1.0,0.0,0
325.0,Mike James,27.0,PHO,PG,32.0,10.0,669.0,0.388,13.2,0.689,0.247,0.202,0.103,0.135,0.311,0.442,0.558,0.444,0.344,0.31,0.268,0.084,0.269,0.029,5.0,0.113,0.545,1.0,0.0,0
325.0,Mike James,27.0,NOP,PG,4.0,0.0,18.0,0.222,14.3,0.889,0.0,0.111,0.556,0.222,0.111,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
326.0,Jared Dudley,32.0,PHO,PF,48.0,0.0,686.0,0.393,18.7,0.344,0.189,0.033,0.033,0.09,0.656,0.452,0.609,0.25,0.25,0.273,0.363,0.789,1.0,0.0,0.0,0.213,0.471,0.0,0.0,0
327.0,Tyler Ennis,23.0,LAL,PG,54.0,11.0,683.0,0.42,10.7,0.75,0.384,0.192,0.063,0.112,0.25,0.476,0.57,0.395,0.143,0.48,0.25,0.325,0.714,0.0,0.0,0.143,0.5,2.0,0.0,0
328.0,Arron Afflalo,32.0,ORL,SG,53.0,3.0,682.0,0.401,17.1,0.568,0.093,0.123,0.154,0.198,0.432,0.413,0.733,0.45,0.36,0.281,0.386,0.632,0.926,0.0,0.0,0.414,0.276,0.0,0.0,0
329.0,Marreese Speights,30.0,ORL,C,52.0,3.0,675.0,0.395,20.1,0.332,0.074,0.12,0.072,0.066,0.668,0.448,0.5,0.452,0.52,0.304,0.369,0.615,0.977,0.014,4.0,0.056,0.538,0.0,0.0,0
330.0,Cedi Osman,22.0,CLE,SF,61.0,12.0,672.0,0.484,15.4,0.532,0.247,0.102,0.054,0.129,0.468,0.586,0.761,0.474,0.5,0.375,0.368,0.517,0.938,0.016,2.0,0.448,0.359,1.0,0.0,0
331.0,Danilo Gallinari,29.0,LAC,SF,21.0,21.0,671.0,0.398,16.4,0.566,0.215,0.059,0.105,0.188,0.434,0.455,0.564,0.333,0.333,0.438,0.324,0.606,0.833,0.07,14.0,0.153,0.353,1.0,0.0,0
332.0,Zach LaVine,22.0,CHI,SG,24.0,24.0,656.0,0.383,13.3,0.654,0.318,0.121,0.059,0.155,0.346,0.405,0.549,0.233,0.381,0.255,0.341,0.309,0.476,0.045,13.0,0.114,0.214,0.0,0.0,0
333.0,Kobi Simmons,20.0,MEM,PG,32.0,12.0,643.0,0.423,11.3,0.794,0.312,0.196,0.153,0.132,0.206,0.46,0.712,0.324,0.345,0.2,0.282,0.435,0.818,0.042,8.0,0.308,0.333,3.0,0.0,0
334.0,Sean Kilpatrick,28.0,4TM,SG,52.0,1.0,640.0,0.374,15.7,0.51,0.218,0.129,0.065,0.099,0.49,0.427,0.547,0.342,0.316,0.345,0.319,0.469,0.761,0.003,1.0,0.278,0.325,2.0,0.0,0
334.0,Sean Kilpatrick,28.0,BRK,SG,16.0,0.0,183.0,0.287,16.4,0.506,0.172,0.149,0.08,0.103,0.494,0.318,0.4,0.308,0.143,0.333,0.256,0.5,0.636,0.0,0.0,0.163,0.286,2.0,0.0,0
334.0,Sean Kilpatrick,28.0,MIL,SG,23.0,0.0,205.0,0.378,16.2,0.439,0.195,0.146,0.061,0.037,0.561,0.5,0.688,0.417,0.2,0.333,0.283,0.333,1.0,0.0,0.0,0.391,0.278,0.0,0.0,0
334.0,Sean Kilpatrick,28.0,LAC,SG,4.0,0.0,38.0,0.389,15.2,0.611,0.222,0.111,0.111,0.167,0.389,0.364,0.5,0.5,0.5,0.0,0.429,0.75,0.333,0.0,0.0,0.286,0.5,0.0,0.0,0
334.0,Sean Kilpatrick,28.0,CHI,SG,9.0,1.0,214.0,0.439,15.0,0.551,0.271,0.103,0.047,0.131,0.449,0.475,0.552,0.273,0.6,0.429,0.396,0.5,0.737,0.009,1.0,0.271,0.385,0.0,0.0,0
335.0,Torrey Craig,27.0,DEN,SF,39.0,5.0,629.0,0.453,12.4,0.577,0.46,0.073,0.015,0.029,0.423,0.57,0.619,0.2,0.5,0.75,0.293,0.644,1.0,0.102,13.0,0.362,0.381,3.0,0.0,0
336.0,Cody Zeller,25.0,CHO,C,33.0,0.0,627.0,0.545,4.8,0.981,0.622,0.192,0.019,0.135,0.019,0.542,0.608,0.467,0.667,0.381,0.667,0.795,1.0,0.109,16.0,0.0,0.0,0.0,0.0,0
337.0,JaVale McGee,30.0,GSW,C,65.0,17.0,615.0,0.621,4.4,0.973,0.621,0.215,0.073,0.064,0.027,0.638,0.75,0.489,0.25,0.5,0.0,0.824,0.0,0.356,75.0,0.167,0.0,0.0,0.0,0
338.0,Terrence Ross,26.0,ORL,SG,24.0,20.0,600.0,0.398,17.7,0.513,0.126,0.099,0.141,0.147,0.487,0.469,0.75,0.263,0.333,0.5,0.323,0.674,0.867,0.037,6.0,0.204,0.579,2.0,0.0,0
339.0,Malik Beasley,21.0,DEN,SG,62.0,0.0,583.0,0.41,14.6,0.539,0.242,0.163,0.051,0.084,0.461,0.469,0.605,0.345,0.333,0.4,0.341,0.711,0.929,0.056,10.0,0.354,0.31,0.0,0.0,0
340.0,Cameron Payne,23.0,CHI,PG,25.0,14.0,582.0,0.405,15.1,0.577,0.195,0.2,0.079,0.102,0.423,0.419,0.643,0.302,0.176,0.409,0.385,0.154,0.629,0.005,1.0,0.088,0.375,0.0,0.0,0
341.0,Cheick Diallo,21.0,NOP,PF,52.0,0.0,581.0,0.58,5.9,1.0,0.477,0.239,0.176,0.108,0.0,0.58,0.75,0.452,0.484,0.263,0.0,0.824,0.0,0.136,22.0,0.0,0.0,0.0,0.0,0
342.0,Khem Birch,25.0,ORL,C,42.0,0.0,578.0,0.54,4.2,1.0,0.587,0.238,0.159,0.016,0.0,0.54,0.662,0.433,0.3,0.0,0.0,0.706,0.0,0.246,24.0,0.0,0.0,0.0,0.0,0
343.0,Brandon Paul,26.0,SAS,SG,64.0,2.0,576.0,0.433,14.1,0.575,0.315,0.11,0.047,0.094,0.425,0.548,0.7,0.5,0.167,0.25,0.278,0.675,0.933,0.094,9.0,0.278,0.267,1.0,0.0,0
344.0,Alex Caruso,23.0,LAL,PG,37.0,7.0,562.0,0.431,13.5,0.629,0.319,0.121,0.112,0.078,0.371,0.507,0.703,0.429,0.231,0.222,0.302,0.514,0.615,0.052,4.0,0.116,0.0,1.0,0.0,0
345.0,Joe Young,25.0,IND,PG,53.0,1.0,558.0,0.43,15.6,0.645,0.226,0.091,0.129,0.199,0.355,0.458,0.548,0.412,0.417,0.405,0.379,0.273,0.84,0.011,1.0,0.197,0.385,3.0,0.0,0
346.0,Tarik Black,26.0,HOU,C,51.0,2.0,536.0,0.591,4.3,0.913,0.717,0.173,0.0,0.024,0.087,0.638,0.736,0.318,0.0,0.0,0.091,0.824,1.0,0.315,36.0,0.273,0.333,1.0,0.0,0
347.0,Jonathan Isaac,20.0,ORL,PF,27.0,10.0,536.0,0.379,13.8,0.683,0.186,0.124,0.193,0.179,0.317,0.394,0.815,0.5,0.143,0.154,0.348,0.667,1.0,0.11,14.0,0.413,0.263,0.0,0.0,0
348.0,Joffrey Lauvergne,26.0,SAS,C,55.0,1.0,534.0,0.516,4.5,0.974,0.542,0.358,0.047,0.026,0.026,0.53,0.66,0.353,0.333,0.6,0.0,0.643,0.0,0.132,21.0,0.6,0.0,1.0,0.0,0
349.0,Nik Stauskas,24.0,2TM,SG,41.0,0.0,523.0,0.39,15.1,0.351,0.182,0.065,0.019,0.084,0.649,0.37,0.536,0.1,0.0,0.308,0.4,0.45,0.775,0.019,3.0,0.13,0.538,1.0,0.0,0
349.0,Nik Stauskas,24.0,PHI,SG,6.0,0.0,45.0,0.25,11.0,0.75,0.5,0.0,0.0,0.25,0.25,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
349.0,Nik Stauskas,24.0,BRK,SG,35.0,0.0,478.0,0.393,19.1,0.34,0.173,0.067,0.02,0.08,0.66,0.373,0.577,0.1,0.0,0.25,0.404,0.421,0.775,0.02,3.0,0.131,0.538,1.0,0.0,0
350.0,Abdel Nader,24.0,BOS,SF,48.0,1.0,522.0,0.336,13.5,0.564,0.255,0.228,0.04,0.04,0.436,0.321,0.447,0.235,0.167,0.167,0.354,0.333,0.957,0.034,3.0,0.354,0.348,0.0,0.0,0
351.0,Justin Anderson,24.0,PHI,SF,38.0,0.0,519.0,0.431,14.8,0.49,0.302,0.104,0.04,0.045,0.51,0.535,0.672,0.238,0.375,0.444,0.33,0.679,0.941,0.104,17.0,0.291,0.3,1.0,0.0,0
352.0,Tyler Cavanaugh,23.0,ATL,PF,39.0,1.0,518.0,0.441,15.8,0.414,0.27,0.079,0.033,0.033,0.586,0.556,0.585,0.417,0.6,0.6,0.36,0.686,1.0,0.007,1.0,0.326,0.379,0.0,0.0,0
353.0,Ivan Rabb,20.0,MEM,PF,36.0,5.0,516.0,0.566,7.5,1.0,0.461,0.145,0.151,0.243,0.0,0.566,0.686,0.409,0.478,0.486,0.0,0.686,0.0,0.151,22.0,0.0,0.0,0.0,0.0,0
354.0,Raul Neto,25.0,UTA,PG,41.0,0.0,498.0,0.457,12.3,0.689,0.311,0.212,0.106,0.06,0.311,0.481,0.638,0.406,0.25,0.333,0.404,0.3,0.947,0.0,0.0,0.277,0.462,4.0,0.0,0
355.0,Willy HernangÃ³mez,23.0,2TM,C,48.0,1.0,495.0,0.555,5.3,0.927,0.573,0.268,0.043,0.049,0.073,0.566,0.66,0.455,0.429,0.125,0.417,0.674,1.0,0.122,20.0,0.25,0.667,0.0,0.0,0
355.0,Willy HernangÃ³mez,23.0,NYK,C,26.0,0.0,233.0,0.605,5.5,0.938,0.556,0.272,0.049,0.062,0.062,0.632,0.733,0.545,0.5,0.2,0.2,0.688,1.0,0.148,12.0,0.0,0.0,0.0,0.0,0
355.0,Willy HernangÃ³mez,23.0,CHO,C,22.0,1.0,262.0,0.506,5.1,0.916,0.59,0.265,0.036,0.036,0.084,0.5,0.592,0.364,0.333,0.0,0.571,0.658,1.0,0.096,8.0,0.429,0.667,0.0,0.0,0
